TRUE,30007,2001,Bodegard A,Neuron,1,Intersection between Active Shape Discrimination vs. Rest and Passive Shape Discrimination vs. Rest,Perception.Somesthesis,16
FALSE,5070101,1996,Ramsey N F,Journal of Cerebral Blood Flow and Metabolism,18,"PET: Finger Tapping vs. Rest, Subject 7",Action.Execution,1
TRUE,5070101,1996,Ramsey N F,Journal of Cerebral Blood Flow and Metabolism,19,"PET: Finger Tapping vs. Rest, Subject 8",Action.Execution,1
FALSE,5070101,1996,Ramsey N F,Journal of Cerebral Blood Flow and Metabolism,20,"PET: Finger Tapping vs. Rest, Subject 9",Action.Execution,1
TRUE,5070103,1996,Sadato N,Journal of Neuroscience,1,Various Lengths,Action.Execution,6
FALSE,5070103,1996,Sadato N,Journal of Neuroscience,2,Increased Complexity: rCBF Increases,Action.Execution,4
FALSE,5070103,1996,Sadato N,Journal of Neuroscience,3,Increased Complexity: rCBF Decreases,Action.Execution,1
TRUE,5070116,2002,Winterer G,NeuroImage,1,Target Identification vs. Fixation,Cognition.Attention,21
FALSE,5070158,1996,Nagahama Y,Brain,1,"Matching, Number","Cognition.Attention,Action.Execution",14
FALSE,5070158,1996,Nagahama Y,Brain,2,"Matching, Color","Cognition.Attention,Action.Execution",19
TRUE,5070158,1996,Nagahama Y,Brain,3,"Matching, Shape","Cognition.Attention,Action.Execution",30
FALSE,5070158,1996,Nagahama Y,Brain,4,Matching vs. Rest,"Cognition.Attention,Action.Execution",19
FALSE,5070158,1996,Nagahama Y,Brain,5,"MCST vs. Matching, Number","Cognition.Reasoning,Cognition.Attention",27
FALSE,5070158,1996,Nagahama Y,Brain,6,"MCST vs. Matching, Color","Cognition.Reasoning,Cognition.Attention",10
FALSE,5070158,1996,Nagahama Y,Brain,7,"MCST vs. Matching, Shape","Cognition.Reasoning,Cognition.Attention",22
FALSE,5070158,1996,Nagahama Y,Brain,8,MCST vs. Matching,"Cognition.Reasoning,Cognition.Attention",30
FALSE,5080198,2002,Jordan K,Neuropsychologia,1,3D vs. Letter and Abstract,"Cognition.Space,Perception.Vision.Shape",17
FALSE,5080198,2002,Jordan K,Neuropsychologia,2,Women (Rotation vs. Control),"Cognition.Space,Perception.Vision.Shape",13
TRUE,5080198,2002,Jordan K,Neuropsychologia,3,Men (Rotation vs. Control),"Cognition.Space,Perception.Vision.Shape",6
FALSE,5080198,2002,Jordan K,Neuropsychologia,4,"Rotation vs. Control, Women vs. Men","Cognition.Space,Perception.Vision.Shape",10
FALSE,5080198,2002,Jordan K,Neuropsychologia,5,"Rotation vs. Control, Men vs. Women","Cognition.Space,Perception.Vision.Shape",4
FALSE,5080200,1998,Kosslyn S M,Psychophysiology,1,Cubes vs. Cubes Baseline,"Cognition.Space,Perception.Vision.Shape",8
TRUE,5080200,1998,Kosslyn S M,Psychophysiology,2,Hands vs. Hands Baseline,"Cognition.Space,Perception.Vision.Shape,Cognition.Soma",9
FALSE,5080200,1998,Kosslyn S M,Psychophysiology,3,Hands - Hands Baseline vs. Cubes - Cubes Baseline,"Perception.Vision.Shape,Cognition.Space,Cognition.Soma",4
FALSE,5080203,2005,Seurinck R,NeuroImage,1,"Hands, Fixed-Paced","Cognition.Space,Perception.Vision.Shape,Cognition.Soma",14
FALSE,5080203,2005,Seurinck R,NeuroImage,2,"Hands, Self-Paced","Cognition.Space,Perception.Vision.Shape,Cognition.Soma",6
FALSE,5080203,2005,Seurinck R,NeuroImage,3,"Tools, Fixed-Paced","Cognition.Space,Perception.Vision.Shape",10
FALSE,5080203,2005,Seurinck R,NeuroImage,4,"Tools, Self-Paced","Cognition.Space,Perception.Vision.Shape",6
FALSE,5080203,2005,Seurinck R,NeuroImage,5,"Tools, Fixed-Paced > Self-Paced",Cognition.Time,2
FALSE,5080203,2005,Seurinck R,NeuroImage,6,"Tools, Self-Paced > Fixed-Paced",Cognition.Time,2
FALSE,5080203,2005,Seurinck R,NeuroImage,7,"Fixed-Paced, Hands > Tools","Perception.Vision.Shape,Cognition.Soma",3
FALSE,5080203,2005,Seurinck R,NeuroImage,8,"Fixed-Paced, Tools > Hands",Perception.Vision.Shape,5
TRUE,5080203,2005,Seurinck R,NeuroImage,9,"Self-Paced, Button Press Hand, Right > Left",Action.Execution,1
FALSE,5080203,2005,Seurinck R,NeuroImage,10,"Self-Paced, Button Press Hand, Left > Right",Action.Execution,2
TRUE,5080212,2000,Kimberg D Y,Cognitive Brain Research,1,Switch - Repeat,Cognition.Attention,9
FALSE,5090223,2002,Brass M,Cerebral Cortex,1,Cue Only > Null,"Perception.Vision,Action.Preparation",22
TRUE,5090223,2002,Brass M,Cerebral Cortex,2,Cue Target > Cue Only,Cognition.Attention,21
FALSE,5090223,2002,Brass M,Cerebral Cortex,3,Cue Target > Null,Cognition.Attention,10
FALSE,5090223,2002,Brass M,Cerebral Cortex,4,Cue Target > No Cue Target,Cognition.Attention,9
FALSE,6030029,2002,Szameitat A J,Journal of Cognitive Neuroscience,1,AUD - BASE,Perception.Audition,24
TRUE,6030029,2002,Szameitat A J,Journal of Cognitive Neuroscience,2,VIS - BASE,Perception.Vision.Color,18
FALSE,6030029,2002,Szameitat A J,Journal of Cognitive Neuroscience,3,(DT Fixed - AUD) - (VIS - BASE),"Perception.Vision.Color,Perception.Audition",14
FALSE,6030029,2002,Szameitat A J,Journal of Cognitive Neuroscience,4,(DT Random - AUD) - (VIS - BASE),"Perception.Vision.Color,Perception.Audition",24
FALSE,6030029,2002,Szameitat A J,Journal of Cognitive Neuroscience,5,DT Random - DT Fixed,"Cognition.Attention,Cognition.Time",26
TRUE,6050040,2004,Bestmann S,European Journal of Neuroscience,1,Supratheshold rTMS - Rest,Perception.Somesthesis,16
FALSE,6050040,2004,Bestmann S,European Journal of Neuroscience,2,Rest - Suprathreshold rTMS,Perception.Somesthesis,4
FALSE,6050040,2004,Bestmann S,European Journal of Neuroscience,3,Subthreshold rTMS - Rest,Perception.Somesthesis,9
FALSE,6050040,2004,Bestmann S,European Journal of Neuroscience,4,Rest - Subthreshold rTMS,Perception.Somesthesis,5
TRUE,6050040,2004,Bestmann S,European Journal of Neuroscience,5,Suprathreshold rTMS - Subthreshold rTMS,Perception.Somesthesis,6
FALSE,6050054,2006,Hlushchuk Y,Journal of Neuroscience,1,"Tactile Stimulus, Right Hand, Increases",Perception.Somesthesis,5
FALSE,6050054,2006,Hlushchuk Y,Journal of Neuroscience,2,"Tactile Stimulus, Right Hand, Decreases",Perception.Somesthesis,6
TRUE,6050054,2006,Hlushchuk Y,Journal of Neuroscience,3,"Tactile Stimulus, Both Hands, Increases",Perception.Somesthesis,4
TRUE,6050072,2005,Rounis E,NeuroImage,1,Main Effects of Movement,Action.Execution,17
FALSE,6050072,2005,Rounis E,NeuroImage,2,"Main Effects of 5 Hz rTMS Masked by the Main Effects of Movement, Increased rCBF",Perception.Somesthesis,17
FALSE,6050072,2005,Rounis E,NeuroImage,3,"Main Effects of 5 Hz rTMS Masked by the Main Effects of Movement, Decreased rCBF",Perception.Somesthesis,11
FALSE,6050072,2005,Rounis E,NeuroImage,4,"Conjunction of Main Effect of 1 Hz and 5 Hz rTMS, Increased rCBF",Perception.Somesthesis,20
FALSE,6050072,2005,Rounis E,NeuroImage,5,"Conjunction of Main Effect of 1 Hz and 5 Hz rTMS, Decreased rCBF",Perception.Somesthesis,20
FALSE,6050072,2005,Rounis E,NeuroImage,6,"1 Hz rTMS > 5 Hz rTMS, Masked by the Main Effects of Movement",Perception.Somesthesis,14
FALSE,6050072,2005,Rounis E,NeuroImage,7,"5 Hz rTMS > 1 Hz rTMS, Masked by the Main Effects of Movement",Perception.Somesthesis,14
TRUE,6050073,1999,Siebner H R,Neuroscience Letters,1,2 Hz rTMS vs. Rest,Perception.Somesthesis,4
TRUE,6060081,2005,De Luca M,Experimental Brain Research,1,"Active Finger Tapping, Controls",Action.Execution,4
FALSE,6060081,2005,De Luca M,Experimental Brain Research,2,"Active Finger Tapping, MS Patients",Action.Execution,5
FALSE,6070107,2004,Wilson S M,Nature Neuroscience,1,Listening to Speech,"Cognition.Language.Speech,Perception.Audition",5
FALSE,6070107,2004,Wilson S M,Nature Neuroscience,2,Producing Speech,Action.Execution.Speech,6
TRUE,6070107,2004,Wilson S M,Nature Neuroscience,3,Moving Fingers,Action.Execution,2
TRUE,6080135,2004,Monks P J,Bipolar Disorders,1,"2-Back vs. Baseline, Controls",Cognition.Memory.Working,17
FALSE,6080135,2004,Monks P J,Bipolar Disorders,2,"2-Back vs. Baseline, Bipolars",Cognition.Memory.Working,16
FALSE,6080135,2004,Monks P J,Bipolar Disorders,3,"Controls > Bipolars, 2-Back",Cognition.Memory.Working,7
FALSE,6080135,2004,Monks P J,Bipolar Disorders,4,"Bipolars > Controls, 2-Back",Cognition.Memory.Working,3
FALSE,6080135,2004,Monks P J,Bipolar Disorders,5,"Sternberg, Controls",Cognition.Memory.Working,17
FALSE,6080135,2004,Monks P J,Bipolar Disorders,6,"Sternberg, Bipolars",Cognition.Memory.Working,13
FALSE,6080142,2005,Volle E,Cerebral Cortex,1,"MemG Delay One, 1 Square vs. Fixation",Cognition.Memory.Working,2
FALSE,6080142,2005,Volle E,Cerebral Cortex,2,"MemG Delay One, 3 Square vs. 1 Square",Cognition.Memory.Working,7
FALSE,6080142,2005,Volle E,Cerebral Cortex,3,"MemG Delay One, 5 Square vs. 3 Square",Cognition.Memory.Working,11
TRUE,6080142,2005,Volle E,Cerebral Cortex,4,MemG Delay Two vs. MemG Delay One,Cognition.Memory.Working,17
FALSE,6080142,2005,Volle E,Cerebral Cortex,5,MemG Delay Two vs. VisG Delay Two,Cognition.Memory.Working,2
TRUE,7020037,2005,Van Boven R W,Proceedings of the National Academy of Sciences,1,"Grating Orientation > Grating Location, Right Hand",Perception.Somesthesis,6
FALSE,7020037,2005,Van Boven R W,Proceedings of the National Academy of Sciences,2,"Grating Location > Grating Orientation, Right Hand",Perception.Somesthesis,2
FALSE,7020037,2005,Van Boven R W,Proceedings of the National Academy of Sciences,3,"Grating Orientation > Grating Location, Left Hand",Perception.Somesthesis,6
FALSE,7020037,2005,Van Boven R W,Proceedings of the National Academy of Sciences,4,"Grating Location > Grating Orientation, Left Hand",Perception.Somesthesis,2
TRUE,7040118,2007,Aparicio M,NeuroImage,1,"Visual Lexical Decision > Visual Feature Decision, Hearing Subjects",Cognition.Language.Semantics,8
FALSE,7040118,2007,Aparicio M,NeuroImage,2,"Visual Lexical Decision > Visual Feature Decision, Deaf Subjects",Cognition.Language.Semantics,9
FALSE,7040118,2007,Aparicio M,NeuroImage,3,"Visual Lexical Decision, Hearing > Deaf Subjects",Cognition.Language.Semantics,5
FALSE,7040118,2007,Aparicio M,NeuroImage,4,"Visual Lexical Decision, Deaf > Hearing Subjects",Cognition.Language.Semantics,2
FALSE,7040118,2007,Aparicio M,NeuroImage,5,"Rhyming Judgement > Identical Strings Judgement, Hearing Subjects",Cognition.Language.Phonology,2
FALSE,7040118,2007,Aparicio M,NeuroImage,6,"Rhyming Judgement > Identical Strings Judgement, Deaf Subjects",Cognition.Language.Phonology,7
FALSE,7040118,2007,Aparicio M,NeuroImage,7,"Rhyming Judgement, Hearing > Deaf Subjects",Cognition.Language.Phonology,6
FALSE,7040118,2007,Aparicio M,NeuroImage,8,"Rhyming Judgement, Deaf > Hearing Subjects",Cognition.Language.Phonology,7
FALSE,7050132,2006,Rektor I,Experimental Brain Research,1,Dots vs. Fixation,Action.Execution,11
TRUE,7050132,2006,Rektor I,Experimental Brain Research,2,Alphabet vs. Fixation,"Action.Execution,Cognition.Language.Orthography",9
FALSE,7060141,2007,Begliomini C,European Journal of Neuroscience,1,Grasping Small > Reaching Small,Action.Execution,6
TRUE,7060141,2007,Begliomini C,European Journal of Neuroscience,2,Grasping Large > Reaching Large,Action.Execution,3
FALSE,7060141,2007,Begliomini C,European Journal of Neuroscience,3,Grasping Small > Grasping Large,Action.Execution,1
FALSE,7060142,2006,Bohland J W,NeuroImage,1,"Simple Syllable, Go vs. Fixation",Action.Execution.Speech,41
TRUE,7060142,2006,Bohland J W,NeuroImage,2,"Simple Sequence, Go vs. Fixation",Action.Execution.Speech,55
FALSE,7060142,2006,Bohland J W,NeuroImage,3,"Complex Syllable, Go vs. Fixation",Action.Execution.Speech,39
FALSE,7060142,2006,Bohland J W,NeuroImage,4,"Complex Sequence, Go vs. Fixation",Action.Execution.Speech,49
FALSE,7060142,2006,Bohland J W,NeuroImage,5,Go > NoGo,"Action.Execution.Speech,Cognition.Attention",40
FALSE,7060142,2006,Bohland J W,NeuroImage,6,Complex Sequence > Simple Sequence,Cognition.Attention,55
FALSE,7060142,2006,Bohland J W,NeuroImage,7,Complex Syllable > Simple Syllable,Cognition.Language.Phonology,18
FALSE,7060142,2006,Bohland J W,NeuroImage,8,Syllable Complexity x Sequence Complexity,"Cognition.Attention,Cognition.Language.Phonology",54
FALSE,7060152,2007,Milner T E,NeuroImage,1,Simple Grip vs. Rest,Action.Execution,2
TRUE,7060152,2007,Milner T E,NeuroImage,2,Complex Grip vs. Rest,Action.Execution,7
FALSE,7060152,2007,Milner T E,NeuroImage,3,Complex Grip vs. Simple Grip,Action.Execution,2
TRUE,7060163,2006,de Leeuw R,"Oral Surgery, Oral Medicine, Oral Pathology, Oral Radiology, and Endodontics",1,Painful Heat vs. Continuous Warm Stimulus,Perception.Somesthesis.Pain,16
FALSE,7080236,2002,Petrovic P,NeuroImage,1,"Positive Regression on SI Activity, Non-Pain, Minute 1",Perception.Somesthesis,2
FALSE,7080236,2002,Petrovic P,NeuroImage,2,"Negative Regression on SI Activity, Non-Pain, Minute 1",Perception.Somesthesis,2
TRUE,7080236,2002,Petrovic P,NeuroImage,3,"Positive Regression on SI Activity, Non-Pain, Minute 2",Perception.Somesthesis,3
FALSE,7080236,2002,Petrovic P,NeuroImage,4,"Negative Regression on SI Activity, Non-Pain, Minute 2",Perception.Somesthesis,1
FALSE,7080236,2002,Petrovic P,NeuroImage,5,"Positive Regression on SI Activity, Pain, Minute 1",Perception.Somesthesis.Pain,1
FALSE,7080236,2002,Petrovic P,NeuroImage,6,"Positive Regression on SI Activity, Pain, Minute 2",Perception.Somesthesis.Pain,7
FALSE,7080236,2002,Petrovic P,NeuroImage,7,"Pain, Minute 2 > Pain, Minute 1",Perception.Somesthesis.Pain,1
FALSE,7080236,2002,Petrovic P,NeuroImage,8,"Pain, Minute 1 > Non-Pain Minute 1",Perception.Somesthesis.Pain,1
FALSE,7080236,2002,Petrovic P,NeuroImage,9,"Non-Pain, Minute 1 > Pain, Minute 1",Perception.Somesthesis,3
FALSE,7080236,2002,Petrovic P,NeuroImage,10,"Pain, Minute 2 > Non-Pain, Minute 2",Perception.Somesthesis.Pain,6
FALSE,7080236,2002,Petrovic P,NeuroImage,11,"Non-Pain, Minute 2 > Pain, Minute 2",Perception.Somesthesis,2
TRUE,7090263,2007,Georgiou-Karistianis N,Neuropsychologia,1,"Simon Task Activations, Normals",Cognition.Attention,8
FALSE,7090263,2007,Georgiou-Karistianis N,Neuropsychologia,2,"Simon Task Activations, HD Patients",Cognition.Attention,14
FALSE,7090263,2007,Georgiou-Karistianis N,Neuropsychologia,3,"Simon Task Deactivations, Normals",Cognition.Attention,4
FALSE,7090263,2007,Georgiou-Karistianis N,Neuropsychologia,4,"Simon Task Deactivations, HD Patients",Cognition.Attention,4
FALSE,7090263,2007,Georgiou-Karistianis N,Neuropsychologia,5,"Simon Task Activations, HD Patients > Normals",Cognition.Attention,12
FALSE,7100284,2007,Koch K,Neuropsychologia,1,"2-Back vs. 0-Back, Females > Males",Cognition.Memory.Working,11
FALSE,7100284,2007,Koch K,Neuropsychologia,2,"Negative Olfactory-Induced Emotion, Females > Males","Emotion.Other,Perception.Olfaction",3
TRUE,7100284,2007,Koch K,Neuropsychologia,3,"[2-Back Negative - 0-Back Negative] vs. [2-Back Neutral - 0-Back Neutral], Males","Emotion.Other,Perception.Olfaction,Cognition.Memory.Working",20
FALSE,7100284,2007,Koch K,Neuropsychologia,4,"[2-Back Negative - 0-Back Negative] vs. [2-Back Neutral - 0-Back Neutral], Males > Females","Emotion.Other,Perception.Olfaction,Cognition.Memory.Working",3
FALSE,7100284,2007,Koch K,Neuropsychologia,5,"[2-Back Negative - 0-Back Negative] vs. [2-Back Neutral - 0-Back Neutral], Females > Males","Emotion.Other,Perception.Olfaction,Cognition.Memory.Working",2
FALSE,7110303,2007,Gavazzi C,Journal of Computer Assisted Tomography,1,"Flexion-Extension > Rest, HD Patients",Action.Execution,3
TRUE,7110303,2007,Gavazzi C,Journal of Computer Assisted Tomography,2,"Flexion-Extension > Rest, Normals",Action.Execution,3
FALSE,7110303,2007,Gavazzi C,Journal of Computer Assisted Tomography,3,"HD Patients > Normals, Flexion-Extension > Rest, Decreases",Action.Execution,3
FALSE,7110303,2007,Gavazzi C,Journal of Computer Assisted Tomography,4,"HD Patients > Normals, Flexion-Extension > Rest, Increases",Action.Execution,3
FALSE,7110327,2007,Lissek S,NeuroImage,1,"Simple + Complex 1 + Complex 2 > Rest, Dominant Hand",Action.Execution,48
FALSE,7110327,2007,Lissek S,NeuroImage,2,"Simple + Complex 1 + Complex 2 > Rest, Non-Dominant Hand",Action.Execution,29
FALSE,7110327,2007,Lissek S,NeuroImage,3,"Simple > Rest, Dominant Hand",Action.Execution,15
FALSE,7110327,2007,Lissek S,NeuroImage,4,"Simple > Rest, Non-Dominant Hand",Action.Execution,14
TRUE,7110327,2007,Lissek S,NeuroImage,5,"Complex 1 + Complex 2 > Rest, Dominant Hand",Action.Execution,37
FALSE,7110327,2007,Lissek S,NeuroImage,6,"Complex 1 + Complex 2 > Rest, Non-Dominant Hand",Action.Execution,28
FALSE,7110327,2007,Lissek S,NeuroImage,7,"Women > Men, Simple + Complex 1 + Complex 2 > Rest, Dominant Hand",Action.Execution,18
FALSE,7110327,2007,Lissek S,NeuroImage,8,"Women > Men, Simple + Complex 1 + Complex 2 > Rest, Non-Dominant Hand",Action.Execution,11
FALSE,7110327,2007,Lissek S,NeuroImage,9,"Men > Women, Simple + Complex 1 + Complex 2 > Rest, Non-Dominant Hand",Action.Execution,4
FALSE,7110327,2007,Lissek S,NeuroImage,10,"Women > Men, Simple > Rest, Dominant Hand",Action.Execution,6
FALSE,7110327,2007,Lissek S,NeuroImage,11,"Men > Women, Simple > Rest, Dominant Hand",Action.Execution,2
FALSE,7110327,2007,Lissek S,NeuroImage,12,"Women > Men, Simple > Rest, Non-Dominant Hand",Action.Execution,10
FALSE,7110327,2007,Lissek S,NeuroImage,13,"Men > Women, Simple > Rest, Non-Dominant Hand",Action.Execution,1
FALSE,7110327,2007,Lissek S,NeuroImage,14,"Women > Men, Complex 1 + Complex 2 > Rest, Dominant Hand",Action.Execution,21
FALSE,7110327,2007,Lissek S,NeuroImage,15,"Men > Women, Complex 1 + Complex 2 > Rest, Dominant Hand",Action.Execution,3
FALSE,7110327,2007,Lissek S,NeuroImage,16,"Women > Men, Complex 1 + Complex 2 > Rest, Non-Dominant Hand",Action.Execution,9
FALSE,7110327,2007,Lissek S,NeuroImage,17,"Men > Women, Complex 1 + Complex 2 > Rest, Non-Dominant Hand",Action.Execution,16
FALSE,7110327,2007,Lissek S,NeuroImage,18,"Men > Women, Complex 2 > Complex 1, Dominant Hand",Action.Execution,5
FALSE,7110327,2007,Lissek S,NeuroImage,19,"Women > Men, Complex 2 > Complex 1, Non-Dominant Hand",Action.Execution,1
FALSE,7110327,2007,Lissek S,NeuroImage,20,"Men > Women, Complex 2 > Complex 1, Non-Dominant Hand",Action.Execution,13
FALSE,7110329,2003,Matsuo K,Cognitive Brain Research,1,"Phonogram, Movement Allowed > Fixation","Cognition.Language.Orthography,Action.Execution",5
FALSE,7110329,2003,Matsuo K,Cognitive Brain Research,2,"Phonogram, Movement Not Allowed > Fixation",Cognition.Language.Orthography,6
FALSE,7110329,2003,Matsuo K,Cognitive Brain Research,3,"Phonogram, Movement Allowed > Phonogram, Movement Not Allowed","Cognition.Language.Orthography,Action.Execution",4
FALSE,7110329,2003,Matsuo K,Cognitive Brain Research,4,"Phonogram, Movement Not Allowed > Phonogram, Movement Allowed","Cognition.Language.Orthography,Action.Execution",1
FALSE,7110329,2003,Matsuo K,Cognitive Brain Research,5,"Ideographic Character, Movement Allowed > Fixation","Cognition.Language.Orthography,Action.Execution",7
FALSE,7110329,2003,Matsuo K,Cognitive Brain Research,6,"Ideographic Character, Movement Not Allowed > Fixation",Cognition.Language.Orthography,11
TRUE,7110329,2003,Matsuo K,Cognitive Brain Research,7,"Ideographic Character, Movement Allowed > Ideographic Character, Movement Not Allowed",Cognition.Language.Orthography,1
FALSE,7110329,2003,Matsuo K,Cognitive Brain Research,8,"Ideographic Character, Movement Not Allowed > Ideographic Character, Movement Allowed","Cognition.Language.Orthography,Action.Execution",6
FALSE,7110331,2003,Ramnani N,Cerebral Cortex,1,Regions Activated in All Four Conditions,"Action.Preparation,Emotion.Other,Cognition.Other",15
TRUE,7110331,2003,Ramnani N,Cerebral Cortex,2,Main Effects of Motor Preparation,"Action.Preparation,Cognition.Other,Emotion.Other",10
FALSE,7110331,2003,Ramnani N,Cerebral Cortex,3,Main Effect of Reward Expectation,"Emotion.Other,Cognition.Other",21
FALSE,7110331,2003,Ramnani N,Cerebral Cortex,4,Interaction of Reward and Preparation Levels,"Emotion.Other,Action.Preparation,Cognition.Other",6
FALSE,7110343,2007,Cross E S,Journal of Cognitive Neuroscience,1,Activity during Movement Preparation (NoGo),"Cognition.Memory.Working,Action.Inhibition,Cognition.Attention",26
FALSE,7110343,2007,Cross E S,Journal of Cognitive Neuroscience,2,Activity during Movement Execution (Go),"Cognition.Memory.Working,Cognition.Attention,Action.Execution",34
FALSE,7110343,2007,Cross E S,Journal of Cognitive Neuroscience,3,Study Time: Random Increasing (Early > Late) > Block Increasing (Early > Late),"Cognition.Memory.Working,Cognition.Attention,Action.Inhibition,Action.Execution",4
FALSE,7110343,2007,Cross E S,Journal of Cognitive Neuroscience,4,Study Time: Block Increasing (Early > Late) > Random Increasing (Early > Late),"Cognition.Memory.Working,Cognition.Attention,Action.Execution,Action.Inhibition",2
FALSE,7110343,2007,Cross E S,Journal of Cognitive Neuroscience,5,Movement Time: Random Increasing (Early > Late) > Block Increasing (Early > Late),"Cognition.Memory.Working,Action.Execution,Cognition.Attention",2
TRUE,7110343,2007,Cross E S,Journal of Cognitive Neuroscience,6,Movement Time: Block Increasing (Early > Late) > Random Increasing (Early > Late),"Cognition.Memory.Working,Cognition.Attention,Action.Execution",53
TRUE,7120360,2007,Gamer M,Human Brain Mapping,1,Regional Activity Differing Between Item Types,"Emotion.Other,Cognition.Social Cognition",7
FALSE,7120360,2007,Gamer M,Human Brain Mapping,2,Brain Activity Correlating with Reaction Time,"Emotion.Other,Cognition.Social Cognition",27
FALSE,7120360,2007,Gamer M,Human Brain Mapping,3,Brain Activity Correlating with Amplitude of the Skin Conductance Responses,"Emotion.Other,Cognition.Social Cognition",8
FALSE,7120362,2002,Johnson S H,NeuroImage,1,Left Hand Preparation,Action.Imagination,28
TRUE,7120362,2002,Johnson S H,NeuroImage,2,Right Hand Preparation,Action.Imagination,30
FALSE,7120362,2002,Johnson S H,NeuroImage,3,Left Hand Grip Selection,Action.Imagination,7
FALSE,7120362,2002,Johnson S H,NeuroImage,4,Right Hand Grip Selection,Action.Imagination,13
TRUE,7120383,2004,Aron A R,Journal of Neurophysiology,1,Stimulus - Positive Feedback,"Cognition.Attention,Cognition.Memory,Emotion.Other",9
FALSE,7120383,2004,Aron A R,Journal of Neurophysiology,2,Negative Feedback - Positive Feedback,"Cognition.Attention,Cognition.Memory,Emotion.Other",5
FALSE,7120387,2007,Kramer U M,NeuroImage,1,High > Low Provocation,"Emotion.Other,Cognition.Other",20
FALSE,7120387,2007,Kramer U M,NeuroImage,2,"High > Low Provocation > (Computer Opponent, Win + Computer Opponent, Loss)","Emotion.Other,Cognition.Other",12
FALSE,7120387,2007,Kramer U M,NeuroImage,3,"High > Low Provocation, Low Selection","Emotion.Other,Cognition.Other",2
FALSE,7120387,2007,Kramer U M,NeuroImage,4,"High > Low Selection, High Provocation","Emotion.Other,Cognition.Other",20
TRUE,7120387,2007,Kramer U M,NeuroImage,5,Win > Loss,"Emotion.Other,Cognition.Other",15
FALSE,7120387,2007,Kramer U M,NeuroImage,6,Loss > Win,"Emotion.Other,Cognition.Other",2
FALSE,7120387,2007,Kramer U M,NeuroImage,7,"Win, High Provocation > Win, Low Provocation","Emotion.Other,Cognition.Other",11
TRUE,8010033,2007,Safron A,Behavioral Neuroscience,1,Preferred Sexual > Non-Preferred Sexual,Interoception.Sexuality,34
FALSE,8010033,2007,Safron A,Behavioral Neuroscience,2,Non-Preferred Sexual > Preferred Sexual,Interoception.Sexuality,1
FALSE,8010033,2007,Safron A,Behavioral Neuroscience,3,Preferred Sexual > Sports,Interoception.Sexuality,15
FALSE,8010033,2007,Safron A,Behavioral Neuroscience,4,Sports > Preferred Sexual,Interoception.Sexuality,1
FALSE,8010033,2007,Safron A,Behavioral Neuroscience,5,Sports > Non-Preferred Sexual,Interoception.Sexuality,16
FALSE,8010033,2007,Safron A,Behavioral Neuroscience,6,Non-Preferred Sexual > Sports,Interoception.Sexuality,3
FALSE,8020041,2007,Gizewski E R,NeuroImage,1,"Signal Changes for Activated Regions, Subject 1, 1.5T Scanner",Action.Execution,4
FALSE,8020041,2007,Gizewski E R,NeuroImage,2,"Signal Changes for Activated Regions, Subject 1, 7T Scanner",Action.Execution,5
FALSE,8020041,2007,Gizewski E R,NeuroImage,3,"Signal Changes for Activated Regions, Subject 2, 1.5T Scanner",Action.Execution,5
FALSE,8020041,2007,Gizewski E R,NeuroImage,4,"Signal Changes for Activated Regions, Subject 2, 7T Scanner",Action.Execution,5
FALSE,8020041,2007,Gizewski E R,NeuroImage,5,"Signal Changes for Activated Regions, Subject 3, 1.5T Scanner",Action.Execution,4
FALSE,8020041,2007,Gizewski E R,NeuroImage,6,"Signal Changes for Activated Regions, Subject 3, 7T Scanner",Action.Execution,5
FALSE,8020041,2007,Gizewski E R,NeuroImage,7,"Signal Changes for Activated Regions, Subject 4, 1.5T Scanner",Action.Execution,4
FALSE,8020041,2007,Gizewski E R,NeuroImage,8,"Signal Changes for Activated Regions, Subject 4, 7T Scanner",Action.Execution,5
FALSE,8020041,2007,Gizewski E R,NeuroImage,9,"Signal Changes for Activated Regions, Subject 5, 1.5T Scanner",Action.Execution,4
TRUE,8020041,2007,Gizewski E R,NeuroImage,10,"Signal Changes for Activated Regions, Subject 5, 7T Scanner",Action.Execution,5
FALSE,8020041,2007,Gizewski E R,NeuroImage,11,"Signal Changes for Activated Regions, Subject 6, 1.5T Scanner",Action.Execution,4
FALSE,8020041,2007,Gizewski E R,NeuroImage,12,"Signal Changes for Activated Regions, Subject 6, 7T Scanner",Action.Execution,5
TRUE,8020041,2007,Gizewski E R,NeuroImage,13,"Signal Changes for Activated Regions, Subject 7, 1.5T Scanner",Action.Execution,4
FALSE,8020041,2007,Gizewski E R,NeuroImage,14,"Signal Changes for Activated Regions, Subject 7, 7T Scanner",Action.Execution,5
FALSE,8020041,2007,Gizewski E R,NeuroImage,15,"Signal Changes for Activated Regions, Subject 8, 1.5T Scanner",Action.Execution,3
FALSE,8020041,2007,Gizewski E R,NeuroImage,16,"Signal Changes for Activated Regions, Subject 8, 7T Scanner",Action.Execution,5
FALSE,8020041,2007,Gizewski E R,NeuroImage,17,"Signal Changes for Activated Regions, Subject 9, 1.5T Scanner",Action.Execution,3
FALSE,8020041,2007,Gizewski E R,NeuroImage,18,"Signal Changes for Activated Regions, Subject 9, 7T Scanner",Action.Execution,5
